2022-02-04T04:13:08.109Z,67.31,51.7,13.85,45.04,22.15
2022-02-04T04:15:15.299Z,68.29,51.65,13.19,55.21,22.84
2022-02-04T04:16:15.3Z,69.29,51.72,13.74,44.56,12.11
2022-02-04T04:23:21.81Z,70.27,51.67,13.2,99.01,95.16
